Time,Channel A
(s),(V)

-0.11022002,0.01129185
-0.11020002,0.01129185
-0.11018002,0.00579852
-0.11016002,0.00579852
-0.11014002,0.00579852
-0.11012002,0.00030519
-0.11010002,0.00030519
-0.11008002,0.00030519
-0.11006002,0.00030519
-0.11004002,0.00030519
-0.11002002,0.00030519
-0.11000002,0.00030519
-0.10998002,0.00030519
-0.10996002,0.00030519
-0.10994002,0.00030519
-0.10992002,0.00030519
-0.10990002,0.00030519
-0.10988002,0.00030519
-0.10986002,0.00030519
-0.10984002,0.00030519
-0.10982002,0.00030519
-0.10980002,0.00030519
-0.10978002,0.00030519
-0.10976002,0.00030519
-0.10974002,0.00030519
-0.10972002,0.00030519
-0.10970002,0.00030519
-0.10968002,0.00030519
-0.10966002,0.00030519
-0.10964002,0.00030519
-0.10962002,0.00030519
-0.10960002,0.00030519
-0.10958002,0.00030519
-0.10956002,0.00030519
-0.10954002,0.00030519
-0.10952002,0.00030519
-0.10950002,0.00030519
-0.10948002,0.00579852
-0.10946002,0.00579852
-0.10944002,0.00579852
-0.10942002,0.00579852
-0.10940002,0.00579852
-0.10938002,0.00579852
-0.10936002,0.00579852
-0.10934002,0.00579852
-0.10932002,0.00579852
-0.10930002,0.00579852
-0.10928002,0.00579852
-0.10926002,0.01129185
-0.10924002,0.01129185
-0.10922002,0.01129185
-0.10920002,0.01129185
-0.10918002,0.01129185
-0.10916002,0.00579852
-0.10914002,0.00579852
-0.10912002,0.00579852
-0.10910002,0.00579852
-0.10908002,0.00579852
-0.10906002,0.00579852
-0.10904002,0.00579852
-0.10902002,0.00579852
-0.10900002,0.00579852
-0.10898002,0.00579852
-0.10896002,0.00579852
-0.10894002,0.00030519
-0.10892002,0.00030519
-0.10890002,0.00030519
-0.10888002,0.00579852
-0.10886002,0.00579852
-0.10884002,0.00579852
-0.10882002,0.00579852
-0.10880002,0.00579852
-0.10878002,0.00579852
-0.10876002,0.00579852
-0.10874002,0.00579852
-0.10872002,0.00579852
-0.10870002,0.00579852
-0.10868002,0.00579852
-0.10866002,0.00579852
-0.10864002,0.00579852
-0.10862002,0.00579852
-0.10860002,0.00579852
-0.10858002,0.00579852
-0.10856002,0.00030519
-0.10854002,0.00030519
-0.10852002,0.00030519
-0.10850002,0.00579852
-0.10848002,0.00579852
-0.10846002,0.00579852
-0.10844002,0.00579852
-0.10842002,0.00579852
-0.10840002,0.00579852
-0.10838002,0.00579852
-0.10836002,0.01129185
-0.10834002,0.01129185
-0.10832002,0.01129185
-0.10830002,0.01129185
-0.10828002,0.01129185
-0.10826002,0.01129185
-0.10824002,0.01129185
-0.10822002,0.01129185
-0.10820002,0.01129185
-0.10818002,0.00579852
-0.10816002,0.00579852
-0.10814002,0.00579852
-0.10812002,0.00579852
-0.10810002,0.00579852
-0.10808002,0.00579852
-0.10806002,0.00579852
-0.10804002,0.00030519
-0.10802002,0.00030519
-0.10800002,0.00030519
-0.10798002,0.00579852
-0.10796002,0.00579852
-0.10794002,0.00579852
-0.10792002,0.00579852
-0.10790002,0.00579852
-0.10788002,0.00579852
-0.10786002,0.00579852
-0.10784002,0.00579852
-0.10782002,0.00579852
-0.10780002,0.00579852
-0.10778002,0.00579852
-0.10776002,0.00579852
-0.10774002,0.00579852
-0.10772002,0.00579852
-0.10770002,0.00579852
-0.10768002,0.00579852
-0.10766002,0.00030519
-0.10764002,0.00030519
-0.10762002,0.00030519
-0.10760002,0.00030519
-0.10758002,0.00030519
-0.10756002,0.00030519
-0.10754002,0.00030519
-0.10752002,0.00030519
-0.10750002,0.00579852
-0.10748002,0.00579852
-0.10746002,0.00579852
-0.10744002,0.00579852
-0.10742002,0.00579852
-0.10740002,0.00579852
-0.10738002,0.00579852
-0.10736002,0.00579852
-0.10734002,0.00579852
-0.10732002,0.00579852
-0.10730002,0.00579852
-0.10728002,0.00579852
-0.10726002,0.00579852
-0.10724002,0.00579852
-0.10722002,0.00579852
-0.10720002,0.00579852
-0.10718002,0.00030519
-0.10716002,0.00030519
-0.10714002,0.00030519
-0.10712002,0.00030519
-0.10710002,0.00030519
-0.10708002,0.00030519
-0.10706002,0.00030519
-0.10704002,0.00030519
-0.10702002,0.00030519
-0.10700002,0.00030519
-0.10698002,0.00030519
-0.10696002,0.00030519
-0.10694002,0.00030519
-0.10692002,0.00030519
-0.10690002,0.00030519
-0.10688002,0.00030519
-0.10686002,0.00030519
-0.10684002,0.00030519
-0.10682002,0.00030519
-0.10680002,0.00030519
-0.10678002,0.00030519
-0.10676002,0.00030519
-0.10674002,0.00030519
-0.10672002,0.00030519
-0.10670002,0.00030519
-0.10668002,0.00030519
-0.10666002,0.00030519
-0.10664002,0.00030519
-0.10662002,0.00030519
-0.10660002,0.00030519
-0.10658002,0.00030519
-0.10656002,0.00030519
-0.10654002,0.00030519
-0.10652002,0.00030519
-0.10650002,0.00030519
-0.10648002,0.00030519
-0.10646002,0.00030519
-0.10644002,0.00030519
-0.10642002,0.00030519
-0.10640002,0.00030519
-0.10638002,0.00030519
-0.10636002,0.00030519
-0.10634002,0.00030519
-0.10632002,0.00579852
-0.10630002,0.00579852
-0.10628002,0.00579852
-0.10626002,0.00579852
-0.10624002,0.00579852
-0.10622002,0.00579852
-0.10620002,0.00579852
-0.10618002,0.00579852
-0.10616002,0.00579852
-0.10614002,0.00579852
-0.10612002,0.00579852
-0.10610002,0.00579852
-0.10608002,0.00579852
-0.10606002,0.00579852
-0.10604002,0.00579852
-0.10602002,0.00579852
-0.10600002,0.00030519
-0.10598002,0.00030519
-0.10596002,0.00030519
-0.10594002,0.00030519
-0.10592002,0.00030519
-0.10590002,0.00030519
-0.10588002,0.00579852
-0.10586002,0.00579852
-0.10584002,0.00579852
-0.10582002,0.00579852
-0.10580002,0.00579852
-0.10578002,0.00579852
-0.10576002,0.00579852
-0.10574002,0.00579852
-0.10572002,0.00579852
-0.10570002,0.00579852
-0.10568002,0.00579852
-0.10566002,0.00579852
-0.10564002,0.00579852
-0.10562002,0.00579852
-0.10560002,0.00579852
-0.10558002,0.00579852
-0.10556002,0.00030519
-0.10554002,0.00030519
-0.10552002,0.00030519
-0.10550002,0.00030519
-0.10548002,0.00030519
-0.10546002,0.00030519
-0.10544002,0.00030519
-0.10542002,0.00030519
-0.10540002,0.00030519
-0.10538002,0.00030519
-0.10536002,0.00030519
-0.10534002,0.00030519
-0.10532002,0.00030519
-0.10530002,0.00030519
-0.10528002,0.00030519
-0.10526002,0.00030519
-0.10524002,0.00030519
-0.10522002,0.00030519
-0.10520002,0.00030519
-0.10518002,0.00030519
-0.10516002,0.00030519
-0.10514002,0.00030519
-0.10512002,0.00030519
-0.10510002,0.00030519
-0.10508002,0.00030519
-0.10506002,0.00030519
-0.10504002,0.00030519
-0.10502002,0.00030519
-0.10500002,0.00030519
-0.10498002,0.00030519
-0.10496002,0.00030519
-0.10494002,0.00030519
-0.10492002,0.00030519
-0.10490002,0.00030519
-0.10488002,0.00030519
-0.10486002,0.00030519
-0.10484002,0.00030519
-0.10482002,0.00030519
-0.10480002,0.00030519
-0.10478002,0.00030519
-0.10476002,0.00579852
-0.10474002,0.00579852
-0.10472002,0.00579852
-0.10470002,0.00579852
-0.10468002,0.00579852
-0.10466002,0.00579852
-0.10464002,0.00579852
-0.10462002,0.00579852
-0.10460002,0.00579852
-0.10458002,0.00579852
-0.10456002,0.00579852
-0.10454002,0.00579852
-0.10452002,0.00579852
-0.10450002,0.00579852
-0.10448002,0.00579852
-0.10446002,0.00579852
-0.10444002,0.00030519
-0.10442002,0.00030519
-0.10440002,0.00030519
-0.10438002,0.00030519
-0.10436002,0.00030519
-0.10434002,0.00030519
-0.10432002,0.00030519
-0.10430002,0.00030519
-0.10428002,0.00030519
-0.10426002,0.00579852
-0.10424002,0.00579852
-0.10422002,0.00579852
-0.10420002,0.01129185
-0.10418002,0.01129185
-0.10416002,0.01129185
-0.10414002,0.01129185
-0.10412002,0.01129185
-0.10410002,0.01129185
-0.10408002,0.01129185
-0.10406002,0.01129185
-0.10404002,0.01129185
-0.10402002,0.01129185
-0.10400002,0.01129185
-0.10398002,0.01129185
-0.10396002,0.01129185
-0.10394002,0.00579852
-0.10392002,0.00579852
-0.10390002,0.00579852
-0.10388002,0.00030519
-0.10386002,0.00030519
-0.10384002,0.00030519
-0.10382002,0.00030519
-0.10380002,0.00579852
-0.10378002,0.00579852
-0.10376002,0.00579852
-0.10374002,0.00579852
-0.10372002,0.00579852
-0.10370002,0.00579852
-0.10368002,0.00579852
-0.10366002,0.00579852
-0.10364002,0.00579852
-0.10362002,0.00579852
-0.10360002,0.00579852
-0.10358002,0.00579852
-0.10356002,0.00579852
-0.10354002,0.00579852
-0.10352002,0.00579852
-0.10350002,0.01129185
-0.10348002,0.00579852
-0.10346002,0.00579852
-0.10344002,0.00579852
-0.10342002,0.00579852
-0.10340002,0.00579852
-0.10338002,0.00579852
-0.10336002,0.00579852
-0.10334002,0.00579852
-0.10332002,0.00579852
-0.10330002,0.00579852
-0.10328002,0.00579852
-0.10326002,0.00579852
-0.10324002,0.01129185
-0.10322002,0.01129185
-0.10320002,0.01129185
-0.10318002,0.00579852
-0.10316002,0.00579852
-0.10314002,0.00579852
-0.10312002,0.00579852
-0.10310002,0.00579852
-0.10308002,0.00579852
-0.10306002,0.00579852
-0.10304002,0.00579852
-0.10302002,0.00579852
-0.10300002,0.00579852
-0.10298002,0.00579852
-0.10296002,0.00579852
-0.10294002,0.00579852
-0.10292002,0.00030519
-0.10290002,0.00030519
-0.10288002,0.00030519
-0.10286002,0.00030519
-0.10284002,0.00030519
-0.10282002,0.00030519
-0.10280002,0.00030519
-0.10278002,0.00030519
-0.10276002,0.00030519
-0.10274002,0.00030519
-0.10272002,0.00030519
-0.10270002,0.00030519
-0.10268002,0.00030519
-0.10266002,0.00030519
-0.10264002,0.00030519
-0.10262002,0.00030519
-0.10260002,0.00030519
-0.10258002,0.00030519
-0.10256002,0.00030519
-0.10254002,0.00030519
-0.10252002,0.00030519
-0.10250002,0.00030519
-0.10248002,0.00030519
-0.10246002,0.00030519
-0.10244002,0.00030519
-0.10242002,0.00030519
-0.10240002,0.00030519
-0.10238002,0.00030519
-0.10236002,0.00030519
-0.10234002,0.00030519
-0.10232002,0.00030519
-0.10230002,0.00030519
-0.10228002,0.00030519
-0.10226002,0.00030519
-0.10224002,0.00030519
-0.10222002,0.00030519
-0.10220002,0.00030519
-0.10218002,0.00030519
-0.10216002,0.00030519
-0.10214002,0.00030519
-0.10212002,0.00030519
-0.10210002,0.00030519
-0.10208002,0.00030519
-0.10206002,0.00030519
-0.10204002,0.00030519
-0.10202002,0.00030519
-0.10200002,0.00030519
-0.10198002,0.00030519
-0.10196002,0.00030519
-0.10194002,0.00030519
-0.10192002,0.00030519
-0.10190002,0.00030519
-0.10188002,0.00030519
-0.10186002,0.00030519
-0.10184002,0.00030519
-0.10182002,0.00030519
-0.10180002,0.00030519
-0.10178002,0.00030519
-0.10176002,0.00030519
-0.10174002,0.00030519
-0.10172002,0.00030519
-0.10170002,0.00030519
-0.10168002,0.00030519
-0.10166002,0.00030519
-0.10164002,0.00030519
-0.10162002,0.00030519
-0.10160002,0.00030519
-0.10158002,0.00030519
-0.10156002,0.00030519
-0.10154002,0.00030519
-0.10152002,0.00030519
-0.10150002,0.00030519
-0.10148002,0.00030519
-0.10146002,0.00030519
-0.10144002,0.00030519
-0.10142002,0.00030519
-0.10140002,0.00579852
-0.10138002,0.00579852
-0.10136002,0.00579852
-0.10134002,0.00579852
-0.10132002,0.00579852
-0.10130002,0.00579852
-0.10128002,0.00579852
-0.10126002,0.00579852
-0.10124002,0.00579852
-0.10122002,0.01129185
-0.10120002,0.01129185
-0.10118002,0.01129185
-0.10116002,0.01129185
-0.10114002,0.01129185
-0.10112002,0.01129185
-0.10110002,0.01129185
-0.10108002,0.00579852
-0.10106002,0.00579852
-0.10104002,0.00579852
-0.10102002,0.00579852
-0.10100002,0.00579852
-0.10098002,0.00579852
-0.10096002,0.00579852
-0.10094002,0.00579852
-0.10092002,0.00579852
-0.10090002,0.00030519
-0.10088002,0.00030519
-0.10086002,0.00030519
-0.10084002,0.00030519
-0.10082002,0.00030519
-0.10080002,0.00030519
-0.10078002,0.00030519
-0.10076002,0.00030519
-0.10074002,0.00030519
-0.10072002,0.00030519
-0.10070002,0.00030519
-0.10068002,0.00030519
-0.10066002,0.00030519
-0.10064002,0.00030519
-0.10062002,0.00030519
-0.10060002,0.00030519
-0.10058002,0.00030519
-0.10056002,0.00030519
-0.10054002,0.00030519
-0.10052002,0.00030519
-0.10050002,0.00030519
-0.10048002,0.00030519
-0.10046002,0.00030519
-0.10044002,0.00030519
-0.10042002,0.00030519
-0.10040002,0.00030519
-0.10038002,0.00030519
-0.10036002,0.00030519
-0.10034002,0.00030519
-0.10032002,0.00030519
-0.10030002,0.00030519
-0.10028002,0.00030519
-0.10026002,0.00030519
-0.10024002,0.00579852
-0.10022002,0.00579852
-0.10020002,0.00579852
-0.10018002,0.00579852
-0.10016002,0.00579852
-0.10014002,0.00579852
-0.10012002,0.00579852
-0.10010002,0.00579852
-0.10008002,0.00579852
-0.10006002,0.00579852
-0.10004002,0.00579852
-0.10002002,0.00579852
-0.10000002,0.00579852
-0.09998002,0.00579852
-0.09996002,0.00579852
-0.09994002,0.01129185
-0.09992002,0.00579852
-0.09990002,0.00579852
-0.09988002,0.00579852
-0.09986002,0.00579852
-0.09984002,0.00579852
-0.09982002,0.00579852
-0.09980002,0.00579852
-0.09978002,0.00579852
-0.09976002,0.00579852
-0.09974002,0.00579852
-0.09972002,0.00579852
-0.09970002,0.00579852
-0.09968002,0.00579852
-0.09966002,0.00579852
-0.09964002,0.00579852
-0.09962002,0.00030519
-0.09960002,0.00030519
-0.09958002,0.00030519
-0.09956002,0.00030519
-0.09954002,0.00030519
-0.09952002,0.00030519
-0.09950002,0.00030519
-0.09948002,0.00030519
-0.09946002,0.00030519
-0.09944002,0.00030519
-0.09942002,0.00030519
-0.09940002,0.00030519
-0.09938002,0.00030519
-0.09936002,0.00030519
-0.09934002,0.00579852
-0.09932002,0.00579852
-0.09930002,0.00579852
-0.09928002,0.00579852
-0.09926002,0.00579852
-0.09924002,0.01129185
-0.09922002,0.01129185
-0.09920002,0.01129185
-0.09918002,0.01129185
-0.09916002,0.01129185
-0.09914002,0.01129185
-0.09912002,0.01129185
-0.09910002,0.01129185
-0.09908002,0.01129185
-0.09906002,0.01129185
-0.09904002,0.01129185
-0.09902002,0.00579852
-0.09900002,0.01129185
-0.09898002,0.01129185
-0.09896002,0.01129185
-0.09894002,0.01129185
-0.09892002,0.00579852
-0.09890002,0.00579852
-0.09888002,0.00579852
-0.09886002,0.00579852
-0.09884002,0.00579852
-0.09882002,0.00579852
-0.09880002,0.01129185
-0.09878002,0.01129185
-0.09876002,0.01129185
-0.09874002,0.01129185
-0.09872002,0.01129185
-0.09870002,0.01678518
-0.09868002,0.01678518
-0.09866002,0.01678518
-0.09864002,0.01678518
-0.09862002,0.01678518
-0.09860002,0.01678518
-0.09858002,0.01678518
-0.09856002,0.01678518
-0.09854002,0.01678518
-0.09852002,0.01678518
-0.09850002,0.01678518
-0.09848002,0.01129185
-0.09846002,0.01129185
-0.09844002,0.01129185
-0.09842002,0.01129185
-0.09840002,0.01129185
-0.09838002,0.00579852
-0.09836002,0.00030519
-0.09834002,0.00030519
-0.09832002,0.00030519
-0.09830002,0.00030519
-0.09828002,0.00030519
-0.09826002,0.00030519
-0.09824002,0.00030519
-0.09822002,0.00030519
-0.09820002,0.00030519
-0.09818002,0.00030519
-0.09816002,0.00030519
-0.09814002,0.00030519
-0.09812002,0.00030519
-0.09810002,0.00030519
-0.09808002,0.00030519
-0.09806002,0.00030519
-0.09804002,0.00030519
-0.09802002,0.00030519
-0.09800002,0.00030519
-0.09798002,0.00030519
-0.09796002,0.00030519
-0.09794002,0.00030519
-0.09792002,0.00579852
-0.09790002,0.00579852
-0.09788002,0.00579852
-0.09786002,0.00579852
-0.09784002,0.00579852
-0.09782002,0.00579852
-0.09780002,0.01129185
-0.09778002,0.01129185
-0.09776002,0.01129185
-0.09774002,0.01129185
-0.09772002,0.01129185
-0.09770002,0.01129185
-0.09768002,0.01129185
-0.09766002,0.01129185
-0.09764002,0.01129185
-0.09762002,0.01129185
-0.09760002,0.00579852
-0.09758002,0.00579852
-0.09756002,0.00579852
-0.09754002,0.00579852
-0.09752002,0.00579852
-0.09750002,0.00579852
-0.09748002,0.00030519
-0.09746002,0.00030519
-0.09744002,0.00579852
-0.09742002,0.00579852
-0.09740002,0.00579852
-0.09738002,0.01129185
-0.09736002,0.01129185
-0.09734002,0.01129185
-0.09732002,0.01678518
-0.09730002,0.01678518
-0.09728002,0.01678518
-0.09726002,0.01678518
-0.09724002,0.01678518
-0.09722002,0.01678518
-0.09720002,0.02227851
-0.09718002,0.02227851
-0.09716002,0.02227851
-0.09714002,0.02777184
-0.09712002,0.02227851
-0.09710002,0.02227851
-0.09708002,0.02227851
-0.09706002,0.01678518
-0.09704002,0.01678518
-0.09702002,0.01678518
-0.09700002,0.01129185
-0.09698002,0.01129185
-0.09696002,0.01129185
-0.09694002,0.01129185
-0.09692002,0.01129185
-0.09690002,0.01129185
-0.09688002,0.00579852
-0.09686002,0.00579852
-0.09684002,0.00579852
-0.09682002,0.00030519
-0.09680002,0.00579852
-0.09678002,0.00579852
-0.09676002,0.00579852
-0.09674002,0.01129185
-0.09672002,0.01129185
-0.09670002,0.01129185
-0.09668002,0.01129185
-0.09666002,0.01129185
-0.09664002,0.01129185
-0.09662002,0.01129185
-0.09660002,0.01129185
-0.09658002,0.01129185
-0.09656002,0.01129185
-0.09654002,0.01129185
-0.09652002,0.01129185
-0.09650002,0.01129185
-0.09648002,0.00579852
-0.09646002,0.00579852
-0.09644002,0.00579852
-0.09642002,0.00579852
-0.09640002,0.00579852
-0.09638002,0.00579852
-0.09636002,0.01129185
-0.09634002,0.01129185
-0.09632002,0.01129185
-0.09630002,0.01129185
-0.09628002,0.01129185
-0.09626002,0.01129185
-0.09624002,0.01129185
-0.09622002,0.01129185
-0.09620002,0.01129185
-0.09618002,0.01129185
-0.09616002,0.01129185
-0.09614002,0.01129185
-0.09612002,0.01129185
-0.09610002,0.01129185
-0.09608002,0.01129185
-0.09606002,0.01129185
-0.09604002,0.00579852
-0.09602002,0.00579852
-0.09600002,0.00579852
-0.09598002,0.00579852
-0.09596002,0.00579852
-0.09594002,0.00579852
-0.09592002,0.00579852
-0.09590002,0.00579852
-0.09588002,0.00579852
-0.09586002,0.00579852
-0.09584002,0.00579852
-0.09582002,0.00579852
-0.09580002,0.00579852
-0.09578002,0.00030519
-0.09576002,0.00030519
-0.09574002,0.00030519
-0.09572002,0.00030519
-0.09570002,0.00030519
-0.09568002,0.00030519
-0.09566002,0.00030519
-0.09564002,0.00030519
-0.09562002,0.00030519
-0.09560002,0.00030519
-0.09558002,0.00030519
-0.09556002,0.00030519
-0.09554002,0.00030519
-0.09552002,0.00030519
-0.09550002,0.00030519
-0.09548002,0.00030519
-0.09546002,0.00030519
-0.09544002,0.00030519
-0.09542002,0.00030519
-0.09540002,0.00030519
-0.09538002,0.00030519
-0.09536002,0.00579852
-0.09534002,0.00579852
-0.09532002,0.00579852
-0.09530002,0.00579852
-0.09528002,0.00579852
-0.09526002,0.00579852
-0.09524002,0.01129185
-0.09522002,0.01129185
-0.09520002,0.01129185
-0.09518002,0.01129185
-0.09516002,0.01129185
-0.09514002,0.01129185
-0.09512002,0.01129185
-0.09510002,0.01129185
-0.09508002,0.01129185
-0.09506002,0.01129185
-0.09504002,0.00579852
-0.09502002,0.00579852
-0.09500002,0.00579852
-0.09498002,0.00579852
-0.09496002,0.00579852
-0.09494002,0.00579852
-0.09492002,0.00030519
-0.09490002,0.00030519
-0.09488002,0.00030519
-0.09486002,0.00030519
-0.09484002,0.00030519
-0.09482002,0.00030519
-0.09480002,0.00030519
-0.09478002,0.00030519
-0.09476002,0.00030519
-0.09474002,0.00030519
-0.09472002,0.00579852
-0.09470002,0.01129185
-0.09468002,0.01129185
-0.09466002,0.01129185
-0.09464002,0.01129185
-0.09462002,0.01129185
-0.09460002,0.01129185
-0.09458002,0.01129185
-0.09456002,0.01129185
-0.09454002,0.01129185
-0.09452002,0.01129185
-0.09450002,0.01129185
-0.09448002,0.01129185
-0.09446002,0.01129185
-0.09444002,0.01129185
-0.09442002,0.01129185
-0.09440002,0.00579852
-0.09438002,0.00030519
-0.09436002,0.00579852
-0.09434002,0.00579852
-0.09432002,0.00579852
-0.09430002,0.00579852
-0.09428002,0.00579852
-0.09426002,0.00579852
-0.09424002,0.00579852
-0.09422002,0.00579852
-0.09420002,0.00579852
-0.09418002,0.00579852
-0.09416002,0.00579852
-0.09414002,0.00579852
-0.09412002,0.00579852
-0.09410002,0.00579852
-0.09408002,0.01129185
-0.09406002,0.01678518
-0.09404002,0.01129185
-0.09402002,0.01129185
-0.09400002,0.01129185
-0.09398002,0.01129185
-0.09396002,0.01129185
-0.09394002,0.01129185
-0.09392002,0.01129185
-0.09390002,0.01129185
-0.09388002,0.01129185
-0.09386002,0.01129185
-0.09384002,0.01129185
-0.09382002,0.01129185
-0.09380002,0.01129185
-0.09378002,0.01129185
-0.09376002,0.00579852
-0.09374002,0.00579852
-0.09372002,0.00579852
-0.09370002,0.00579852
-0.09368002,0.00579852
-0.09366002,0.00579852
-0.09364002,0.01129185
-0.09362002,0.01129185
-0.09360002,0.01129185
-0.09358002,0.01129185
-0.09356002,0.01129185
-0.09354002,0.01129185
-0.09352002,0.01678518
-0.09350002,0.01678518
-0.09348002,0.01678518
-0.09346002,0.01678518
-0.09344002,0.01678518
-0.09342002,0.01129185
-0.09340002,0.01129185
-0.09338002,0.01678518
-0.09336002,0.01678518
-0.09334002,0.01678518
-0.09332002,0.01129185
-0.09330002,0.01129185
-0.09328002,0.01129185
-0.09326002,0.01129185
-0.09324002,0.01129185
-0.09322002,0.01129185
-0.09320002,0.00579852
-0.09318002,0.00579852
-0.09316002,0.00579852
-0.09314002,0.00579852
-0.09312002,0.00579852
-0.09310002,0.00579852
-0.09308002,0.00579852
-0.09306002,0.00030519
-0.09304002,0.00030519
-0.09302002,0.00030519
-0.09300002,0.00030519
-0.09298002,0.00030519
-0.09296002,0.00030519
-0.09294002,0.00030519
-0.09292002,0.00579852
-0.09290002,0.00579852
-0.09288002,0.00579852
-0.09286002,0.00579852
-0.09284002,0.00579852
-0.09282002,0.00579852
-0.09280002,0.00579852
-0.09278002,0.01129185
-0.09276002,0.01129185
-0.09274002,0.01129185
-0.09272002,0.01129185
-0.09270002,0.01129185
-0.09268002,0.01129185
-0.09266002,0.01129185
-0.09264002,0.01129185
-0.09262002,0.01129185
-0.09260002,0.00579852
-0.09258002,0.00579852
-0.09256002,0.00579852
-0.09254002,0.01129185
-0.09252002,0.01129185
-0.09250002,0.01129185
-0.09248002,0.01129185
-0.09246002,0.00579852
-0.09244002,0.00579852
-0.09242002,0.00579852
-0.09240002,0.00579852
-0.09238002,0.00579852
-0.09236002,0.00579852
-0.09234002,0.00579852
-0.09232002,0.00579852
-0.09230002,0.00579852
-0.09228002,0.00579852
-0.09226002,0.00579852
-0.09224002,0.00579852
-0.09222002,0.00030519
-0.09220002,0.00030519
-0.09218002,0.00030519
-0.09216002,0.00030519
-0.09214002,0.00030519
-0.09212002,0.00030519
-0.09210002,0.00030519
-0.09208002,0.00030519
-0.09206002,0.00579852
-0.09204002,0.00579852
-0.09202002,0.00579852
-0.09200002,0.00579852
-0.09198002,0.00579852
-0.09196002,0.00579852
-0.09194002,0.00579852
-0.09192002,0.00579852
-0.09190002,0.00579852
-0.09188002,0.00579852
-0.09186002,0.00579852
-0.09184002,0.00579852
-0.09182002,0.00579852
-0.09180002,0.00579852
-0.09178002,0.00579852
-0.09176002,0.00579852
-0.09174002,0.00030519
-0.09172002,0.00030519
-0.09170002,0.00030519
-0.09168002,0.00030519
-0.09166002,0.00030519
-0.09164002,0.00030519
-0.09162002,0.00030519
-0.09160002,0.00030519
-0.09158002,0.00030519
-0.09156002,0.00030519
-0.09154002,0.00030519
-0.09152002,0.00030519
-0.09150002,0.00030519
-0.09148002,0.00579852
-0.09146002,0.00579852
-0.09144002,0.01129185
-0.09142002,0.01129185
-0.09140002,0.01129185
-0.09138002,0.01129185
-0.09136002,0.01129185
-0.09134002,0.01129185
-0.09132002,0.01129185
-0.09130002,0.01129185
-0.09128002,0.01129185
-0.09126002,0.01129185
-0.09124002,0.01129185
-0.09122002,0.01129185
-0.09120002,0.01129185
-0.09118002,0.01129185
-0.09116002,0.00579852
-0.09114002,0.00579852
-0.09112002,0.00030519
-0.09110002,0.00030519
-0.09108002,0.00030519
-0.09106002,0.00030519
-0.09104002,0.00030519
-0.09102002,0.00030519
-0.09100002,0.00030519
-0.09098002,0.00030519
-0.09096002,0.00579852
-0.09094002,0.00579852
-0.09092002,0.00579852
-0.09090002,0.00579852
-0.09088002,0.00579852
-0.09086002,0.00579852
-0.09084002,0.00579852
-0.09082002,0.00579852
-0.09080002,0.00579852
-0.09078002,0.00579852
-0.09076002,0.00579852
-0.09074002,0.00579852
-0.09072002,0.00579852
-0.09070002,0.00579852
-0.09068002,0.00579852
-0.09066002,0.00579852
-0.09064002,0.00579852
-0.09062002,0.00579852
-0.09060002,0.00579852
-0.09058002,0.00579852
-0.09056002,0.00579852
-0.09054002,0.00579852
-0.09052002,0.00579852
-0.09050002,0.00579852
-0.09048002,0.00579852
-0.09046002,0.00579852
-0.09044002,0.00579852
-0.09042002,0.00579852
-0.09040002,0.00579852
-0.09038002,0.01129185
-0.09036002,0.01129185
-0.09034002,0.01129185
-0.09032002,0.00579852
-0.09030002,0.00579852
-0.09028002,0.00579852
-0.09026002,0.00579852
-0.09024002,0.00579852
-0.09022002,0.00579852
-0.09020002,0.00579852
-0.09018002,0.00579852
-0.09016002,0.00579852
-0.09014002,0.00579852
-0.09012002,0.00579852
-0.09010002,0.00579852
-0.09008002,0.01129185
-0.09006002,0.00579852
-0.09004002,0.00579852
-0.09002002,0.00579852
-0.09000002,0.00579852
-0.08998002,0.00579852
-0.08996002,0.00579852
-0.08994002,0.00579852
-0.08992002,0.00579852
-0.08990002,0.00579852
-0.08988002,0.00579852
-0.08986002,0.00579852
-0.08984002,0.00579852
-0.08982002,0.00579852
-0.08980002,0.00579852
-0.08978002,0.00579852
-0.08976002,0.00030519
-0.08974002,0.00030519
-0.08972002,0.00030519
-0.08970002,0.00030519
-0.08968002,0.00030519
-0.08966002,0.00030519
-0.08964002,0.00030519
-0.08962002,0.00030519
-0.08960002,0.00030519
-0.08958002,0.00030519
-0.08956002,0.00030519
-0.08954002,0.00030519
-0.08952002,0.00030519
-0.08950002,0.00030519
-0.08948002,0.00030519
-0.08946002,0.00030519
-0.08944002,0.00030519
-0.08942002,0.00030519
-0.08940002,0.00030519
-0.08938002,0.00579852
-0.08936002,0.01129185
-0.08934002,0.01129185
-0.08932002,0.01129185
-0.08930002,0.01129185
-0.08928002,0.01129185
-0.08926002,0.01129185
-0.08924002,0.01129185
-0.08922002,0.01129185
-0.08920002,0.01129185
-0.08918002,0.01129185
-0.08916002,0.01129185
-0.08914002,0.01129185
-0.08912002,0.01129185
-0.08910002,0.01129185
-0.08908002,0.01129185
-0.08906002,0.00579852
-0.08904002,0.00030519
-0.08902002,0.00030519
-0.08900002,0.00030519
-0.08898002,0.00030519
-0.08896002,0.00030519
-0.08894002,0.00030519
-0.08892002,0.00579852
-0.08890002,0.01129185
-0.08888002,0.01129185
-0.08886002,0.01129185
-0.08884002,0.01129185
-0.08882002,0.01129185
-0.08880002,0.01129185
-0.08878002,0.01129185
-0.08876002,0.01129185
-0.08874002,0.01129185
